Employee ID,StartDate,Title,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,DepartmentType,Division,DOB,State,GenderCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,Survey Date,Engagement Score,Satisfaction Score,Work-Life Balance Score,Training Date,Training Program Name,Training Type,Training Outcome,Training Duration(Days),Training Cost,Age
3916,6/27/2022,Network Engineer,WBL,Active,Part-Time,Zone C,Temporary,IT/IS,Project Management - Con,5/25/1964,MA,Male,Other,Widowed,Fully Meets,3,3/22/2023,1,3,1,3/16/2023,Communication Skills,External,Passed,4,343.6,58
3917,12/19/2019,Network Engineer,PYZ,Active,Part-Time,Zone C,Full-Time,IT/IS,General - Con,4/11/1993,MA,Female,Black,Widowed,Exceeds,3,9/24/2022,3,1,4,3/28/2023,Project Management,Internal,Failed,3,328.89,26
3918,9/24/2020,Network Engineer,WBL,Active,Contract,Zone A,Full-Time,IT/IS,Field Operations,6/17/1960,MA,Female,Asian,Widowed,Fully Meets,3,5/30/2023,3,3,5,10/10/2022,Communication Skills,External,Completed,3,701.83,60
3919,7/6/2023,IT Support,NEL,Active,Contract,Zone C,Full-Time,IT/IS,Field Operations,10/7/1944,MA,Female,Asian,Divorced,Fully Meets,3,5/2/2023,3,3,2,7/28/2023,Customer Service,External,Completed,5,229.03,79
3920,4/11/2021,IT Support,PL,Active,Full-Time,Zone A,Part-Time,IT/IS,Field Operations,11/4/1961,MA,Female,Other,Divorced,Fully Meets,3,11/14/2022,2,1,4,6/4/2023,Customer Service,Internal,Failed,3,809.39,60
3921,2/12/2020,IT Support,BPC,Active,Contract,Zone A,Part-Time,IT/IS,Splicing,11/30/1943,MA,Female,Other,Married,Fully Meets,3,6/30/2023,4,3,2,6/4/2023,Customer Service,External,Completed,5,393.54,77
3922,12/25/2018,IT Support,CCDR,Active,Part-Time,Zone A,Full-Time,IT/IS,General - Con,10/4/1996,MA,Female,White,Widowed,Fully Meets,3,2/15/2023,5,3,1,3/18/2023,Communication Skills,External,Incomplete,1,629.74,22
3923,12/25/2021,Sr. Network Engineer,WBL,Active,Full-Time,Zone C,Part-Time,IT/IS,Aerial,3/16/1955,MA,Female,Hispanic,Single,Exceeds,3,10/27/2022,2,4,3,12/27/2022,Project Management,External,Failed,2,378.39,66
3924,5/22/2021,Sr. Network Engineer,NEL,Active,Full-Time,Zone B,Full-Time,IT/IS,General - Con,4/27/1993,CT,Male,Other,Widowed,Fully Meets,3,11/7/2022,2,4,5,9/8/2022,Customer Service,External,Passed,2,715.98,28
3926,2/27/2019,Sr. Network Engineer,BPC,Active,Full-Time,Zone C,Full-Time,IT/IS,Wireless,12/16/1941,MA,Female,Hispanic,Single,Needs Improvement,3,7/15/2023,4,1,4,7/25/2023,Customer Service,Internal,Incomplete,2,449.35,78
3927,3/1/2020,Network Engineer,SVG,Active,Contract,Zone C,Temporary,Executive Office,Aerial,10/12/1982,MA,Male,Other,Single,Fully Meets,3,5/4/2023,5,4,1,3/5/2023,Customer Service,External,Completed,2,878.67,38
3928,1/27/2021,Network Engineer,TNS,Active,Full-Time,Zone A,Temporary,IT/IS,General - Con,7/11/1956,MA,Male,White,Widowed,Fully Meets,3,1/4/2023,4,2,1,9/11/2022,Leadership Development,Internal,Failed,1,799.99,65
3929,6/18/2023,Network Engineer,WBL,Active,Contract,Zone C,Part-Time,IT/IS,Wireline Construction,4/20/1977,MA,Female,Asian,Married,Fully Meets,3,10/28/2022,2,5,2,7/11/2023,Technical Skills,Internal,Failed,3,617.52,46
3930,11/24/2019,Network Engineer,BPC,Active,Contract,Zone A,Part-Time,IT/IS,General - Con,4/9/1984,MA,Female,Asian,Married,Fully Meets,3,5/6/2023,4,4,4,5/30/2023,Leadership Development,External,Failed,5,522.86,35
3931,9/24/2021,Network Engineer,CCDR,Active,Part-Time,Zone A,Temporary,IT/IS,Engineers,6/26/1960,MA,Male,Black,Widowed,Fully Meets,3,9/30/2022,2,1,5,11/12/2022,Customer Service,External,Failed,5,685.82,61
3932,8/17/2022,IT Support,EW,Active,Contract,Zone B,Full-Time,IT/IS,General - Eng,4/21/1965,MA,Female,Black,Single,Fully Meets,3,6/23/2023,5,5,4,2/27/2023,Technical Skills,Internal,Completed,5,898.93,57
3933,4/18/2023,IT Support,MSC,Active,Contract,Zone A,Part-Time,IT/IS,Engineers,8/21/1967,MA,Female,White,Married,Fully Meets,3,3/27/2023,3,4,5,8/23/2022,Communication Skills,Internal,Incomplete,1,559.55,56
3934,4/15/2020,IT Support,NEL,Active,Full-Time,Zone C,Temporary,IT/IS,Executive,1/3/1979,MA,Female,Asian,Widowed,Fully Meets,3,4/7/2023,3,3,2,2/16/2023,Project Management,Internal,Completed,5,219.78,41
3935,12/25/2020,IT Support,PL,Active,Full-Time,Zone C,Full-Time,IT/IS,Aerial,11/16/1993,MA,Male,White,Widowed,Fully Meets,3,4/5/2023,5,1,4,7/16/2023,Customer Service,Internal,Passed,5,223.6,27
3936,7/21/2022,Enterprise Architect,MSC,Terminated,Full-Time,Zone B,Temporary,IT/IS,General - Sga,6/27/1998,CT,Male,Other,Widowed,Fully Meets,3,3/25/2023,5,3,4,5/14/2023,Communication Skills,Internal,Completed,4,283.29,24
3937,11/4/2022,Database Administrator,EW,Active,Contract,Zone C,Part-Time,IT/IS,Field Operations,9/13/1944,MA,Male,White,Widowed,Fully Meets,3,11/21/2022,1,3,1,4/2/2023,Communication Skills,Internal,Completed,2,935.28,78
3938,4/20/2020,Data Analyst,BPC,Active,Part-Time,Zone B,Temporary,IT/IS,Field Operations,5/28/1955,MA,Female,Hispanic,Married,Fully Meets,3,12/16/2022,1,1,1,7/30/2023,Technical Skills,External,Completed,2,892.83,65
3939,9/5/2019,Data Analyst,CCDR,Active,Part-Time,Zone A,Part-Time,IT/IS,General - Con,9/4/1992,TX,Male,Black,Married,Fully Meets,3,1/9/2023,5,2,4,5/18/2023,Technical Skills,Internal,Passed,4,318.19,27
3940,8/11/2019,Sr. DBA,EW,Active,Contract,Zone B,Full-Time,IT/IS,General - Con,8/9/1958,MA,Male,Other,Divorced,Fully Meets,3,12/25/2022,5,4,3,8/11/2022,Project Management,External,Failed,5,305.31,61
3941,11/4/2018,Data Analyst,BPC,Active,Full-Time,Zone B,Temporary,IT/IS,Field Operations,8/30/1985,MA,Male,White,Married,Fully Meets,3,1/26/2023,2,3,3,9/13/2022,Project Management,External,Incomplete,5,756.43,33
3942,11/4/2018,Principal Data Architect,PYZ,Terminated,Contract,Zone B,Temporary,IT/IS,Catv,9/4/1951,MA,Female,Asian,Married,PIP,3,2/2/2023,3,4,1,1/28/2023,Customer Service,External,Completed,5,940.22,67
3943,7/27/2019,Data Analyst ,NEL,Terminated,Part-Time,Zone A,Part-Time,IT/IS,General - Eng,8/4/1971,MA,Male,Black,Single,Fully Meets,3,8/6/2022,5,2,2,5/15/2023,Communication Skills,External,Failed,3,282.37,48
3944,12/21/2020,Data Analyst,SVG,Active,Full-Time,Zone A,Full-Time,IT/IS,General - Sga,7/5/1997,MA,Female,White,Single,Fully Meets,3,2/26/2023,5,3,4,8/19/2022,Technical Skills,External,Completed,1,627.14,23
3945,7/25/2022,Data Analyst,MSC,Active,Full-Time,Zone C,Temporary,IT/IS,Engineers,3/23/1998,MA,Female,Black,Single,PIP,3,1/3/2023,4,4,2,8/29/2022,Communication Skills,External,Incomplete,2,864.5,24
3946,6/15/2019,Database Administrator,NEL,Active,Contract,Zone A,Temporary,IT/IS,Shop (Fleet),7/20/1957,MA,Female,White,Married,Fully Meets,3,7/23/2023,1,3,4,7/15/2023,Leadership Development,External,Passed,4,981.64,62
3947,4/4/2020,Database Administrator,EW,Terminated,Full-Time,Zone B,Full-Time,IT/IS,Field Operations,12/3/1996,MA,Female,Hispanic,Married,Fully Meets,3,7/28/2023,4,3,1,1/14/2023,Project Management,Internal,Failed,3,456.02,24
3948,2/3/2023,Data Analyst,MSC,Terminated,Contract,Zone C,Full-Time,IT/IS,Aerial,10/29/1943,MA,Male,Hispanic,Married,Fully Meets,3,3/10/2023,4,4,2,4/2/2023,Leadership Development,External,Passed,5,350.68,80
3950,7/12/2023,Database Administrator,CCDR,Active,Full-Time,Zone A,Part-Time,IT/IS,Fielders,1/29/1989,MA,Female,Hispanic,Widowed,Fully Meets,3,10/18/2022,2,3,5,4/22/2023,Technical Skills,Internal,Completed,2,119.24,34
3951,4/25/2021,Database Administrator,MSC,Terminated,Contract,Zone A,Temporary,IT/IS,Wireline Construction,9/7/1961,MA,Female,Asian,Divorced,Fully Meets,3,4/1/2023,4,1,3,4/8/2023,Project Management,Internal,Completed,5,532.41,60
3952,3/13/2021,Data Analyst,EW,Active,Full-Time,Zone A,Full-Time,IT/IS,Finance & Accounting,11/1/1950,MA,Male,Black,Single,Fully Meets,3,12/13/2022,1,4,1,7/16/2023,Project Management,External,Incomplete,5,625.95,71
3953,8/16/2021,Data Analyst,BPC,Active,Full-Time,Zone B,Full-Time,IT/IS,General - Eng,2/22/1965,MA,Female,White,Married,Fully Meets,3,3/16/2023,3,4,4,5/31/2023,Customer Service,Internal,Passed,2,779.08,56
3954,10/18/2021,Database Administrator,CCDR,Active,Full-Time,Zone B,Temporary,IT/IS,General - Con,11/11/1946,MA,Female,Hispanic,Married,Fully Meets,3,6/18/2023,5,1,5,5/11/2023,Leadership Development,External,Completed,1,497.09,75
3955,2/16/2020,Database Administrator,SVG,Active,Contract,Zone C,Full-Time,IT/IS,Project Management - Con,10/28/1998,MA,Female,Hispanic,Married,Fully Meets,3,6/10/2023,2,1,1,3/14/2023,Technical Skills,External,Failed,1,762.36,22
3956,8/7/2019,Database Administrator,EW,Active,Contract,Zone A,Temporary,IT/IS,General - Sga,1/2/1997,TX,Female,Black,Widowed,Fully Meets,3,9/26/2022,4,5,2,10/21/2022,Customer Service,External,Failed,4,611.15,22
3957,1/3/2022,Database Administrator,MSC,Active,Contract,Zone C,Temporary,IT/IS,Field Operations,1/2/1991,TX,Female,Other,Divorced,Fully Meets,3,6/7/2023,3,2,4,6/22/2023,Communication Skills,Internal,Passed,3,724.95,31
3958,9/22/2020,Database Administrator,TNS,Active,Part-Time,Zone C,Full-Time,IT/IS,Field Operations,9/18/1974,TX,Female,Hispanic,Married,PIP,3,4/10/2023,5,3,1,12/21/2022,Technical Skills,Internal,Completed,5,332.9,46
3959,11/11/2022,Data Architect,PYZ,Terminated,Part-Time,Zone A,Full-Time,IT/IS,General - Con,8/20/1988,TX,Male,Hispanic,Single,Fully Meets,3,6/30/2023,5,4,5,1/30/2023,Communication Skills,Internal,Incomplete,5,116.9,34
3960,8/11/2018,CIO,WBL,Active,Part-Time,Zone A,Full-Time,IT/IS,Field Operations,4/5/1947,TX,Male,White,Married,Fully Meets,3,7/14/2023,3,4,1,3/19/2023,Communication Skills,External,Completed,1,430.46,71
3961,3/31/2023,BI Director,NEL,Active,Full-Time,Zone A,Full-Time,IT/IS,Aerial,6/19/1978,MA,Male,Black,Divorced,Fully Meets,3,11/20/2022,2,5,2,2/5/2023,Leadership Development,Internal,Passed,5,881.61,45
3962,3/10/2021,Sr. DBA,MSC,Active,Contract,Zone B,Part-Time,IT/IS,Aerial,11/18/1990,MA,Female,Hispanic,Divorced,Fully Meets,3,5/30/2023,4,3,3,11/4/2022,Customer Service,Internal,Failed,3,454.92,31
3963,8/30/2019,Sr. Accountant,TNS,Active,Part-Time,Zone B,Temporary,IT/IS,Field Operations,5/19/1998,MA,Female,Black,Widowed,Fully Meets,3,7/28/2023,4,1,5,4/15/2023,Customer Service,External,Completed,2,381.88,21
3965,4/22/2020,Software Engineering Manager,WBL,Active,Contract,Zone B,Part-Time,IT/IS,General - Con,11/1/1998,MA,Female,Other,Married,Fully Meets,3,6/8/2023,4,1,2,6/20/2023,Technical Skills,Internal,Completed,4,198.58,22
3967,12/3/2018,Data Analyst,MSC,Active,Full-Time,Zone A,Temporary,IT/IS,Finance & Accounting,7/19/1955,MA,Female,Black,Married,Fully Meets,3,1/5/2023,5,3,4,5/16/2023,Customer Service,External,Failed,4,683.96,63
3968,2/20/2021,Data Analyst,NEL,Active,Contract,Zone B,Temporary,IT/IS,Engineers,7/14/1967,MA,Female,Other,Married,Fully Meets,3,12/14/2022,5,5,1,12/2/2022,Technical Skills,External,Completed,3,891.63,54
3969,1/17/2021,Database Administrator,PL,Active,Contract,Zone A,Full-Time,IT/IS,Aerial,6/18/1966,MA,Female,Asian,Divorced,Exceeds,3,8/9/2022,4,5,2,3/1/2023,Technical Skills,Internal,Failed,4,701.87,55
3970,10/4/2020,Database Administrator,PYZ,Active,Part-Time,Zone B,Full-Time,IT/IS,Field Operations,11/8/1950,MA,Female,Other,Married,Exceeds,3,1/14/2023,5,1,5,2/25/2023,Technical Skills,Internal,Incomplete,4,216.73,70
3971,1/29/2021,Database Administrator,SVG,Active,Part-Time,Zone A,Temporary,IT/IS,General - Con,10/31/1958,TX,Female,Other,Widowed,Fully Meets,3,3/23/2023,3,3,2,8/16/2022,Project Management,External,Passed,5,482.47,63
3972,7/26/2022,Database Administrator,TNS,Active,Part-Time,Zone B,Part-Time,IT/IS,General - Con,6/7/1955,TX,Female,Black,Divorced,Fully Meets,3,10/29/2022,5,4,1,4/25/2023,Leadership Development,External,Incomplete,5,853.57,67
3973,9/21/2018,Database Administrator,WBL,Terminated,Part-Time,Zone C,Temporary,IT/IS,Field Operations,5/22/1973,TX,Female,Hispanic,Single,Exceeds,3,8/17/2022,3,2,1,11/14/2022,Leadership Development,Internal,Passed,1,202.97,45
3974,12/25/2018,Data Architect,BPC,Terminated,Part-Time,Zone C,Full-Time,IT/IS,General - Eng,1/7/1986,TX,Male,Other,Married,Exceeds,3,4/4/2023,4,5,1,4/27/2023,Communication Skills,Internal,Passed,1,487.4,32
3975,11/3/2020,CIO,CCDR,Terminated,Part-Time,Zone B,Temporary,IT/IS,Field Operations,1/25/1999,TX,Male,Asian,Single,Fully Meets,3,11/27/2022,1,4,3,5/8/2023,Leadership Development,External,Completed,2,669.81,21
3976,10/22/2021,Sr. DBA,MSC,Active,Full-Time,Zone C,Temporary,IT/IS,Field Operations,11/17/1991,MA,Female,White,Divorced,Fully Meets,3,4/25/2023,4,5,1,4/22/2023,Leadership Development,Internal,Completed,1,645.02,30
3977,8/27/2018,Sr. Accountant,TNS,Active,Full-Time,Zone A,Full-Time,IT/IS,Wireline Construction,8/19/1943,MA,Female,Black,Divorced,Fully Meets,3,1/6/2023,1,5,4,10/13/2022,Technical Skills,External,Completed,2,157.4,75
3978,7/12/2020,Sr. Accountant,PYZ,Active,Part-Time,Zone B,Part-Time,IT/IS,General - Con,4/26/1980,MA,Male,Asian,Widowed,Fully Meets,3,9/4/2022,4,3,5,5/15/2023,Project Management,External,Failed,1,131.98,40
3980,5/11/2020,Data Analyst,PL,Active,Full-Time,Zone C,Full-Time,IT/IS,Project Management - Con,12/2/1975,MA,Female,White,Married,Exceeds,3,10/3/2022,4,2,5,7/27/2023,Communication Skills,External,Incomplete,1,695.56,45
3981,7/24/2020,Data Analyst,BPC,Active,Full-Time,Zone A,Temporary,IT/IS,Field Operations,2/7/1960,MA,Female,Black,Divorced,Fully Meets,3,10/31/2022,1,2,4,12/22/2022,Communication Skills,External,Passed,2,869.96,60
3982,8/9/2022,Database Administrator,CCDR,Active,Part-Time,Zone B,Part-Time,IT/IS,Aerial,6/12/1957,MA,Female,Other,Married,Needs Improvement,3,10/9/2022,1,1,1,12/9/2022,Technical Skills,Internal,Completed,1,189.91,65
3983,6/12/2022,Database Administrator,SVG,Active,Full-Time,Zone A,Full-Time,IT/IS,Field Operations,4/12/1964,MA,Female,Hispanic,Married,Exceeds,3,12/3/2022,4,3,1,7/24/2023,Project Management,External,Failed,5,407.96,58
3984,2/10/2022,Database Administrator,EW,Active,Contract,Zone B,Full-Time,IT/IS,Wireline Construction,7/23/1963,TX,Female,Hispanic,Single,Fully Meets,3,2/24/2023,5,5,4,8/7/2022,Communication Skills,Internal,Incomplete,1,202.91,59
3985,1/13/2023,Database Administrator,MSC,Terminated,Part-Time,Zone A,Part-Time,IT/IS,People Services,1/18/1992,TX,Male,White,Widowed,Fully Meets,3,9/28/2022,5,4,2,10/16/2022,Communication Skills,Internal,Passed,4,956.95,31
3986,3/10/2020,Database Administrator,TNS,Active,Part-Time,Zone A,Temporary,IT/IS,Catv,11/27/1972,TX,Female,Hispanic,Married,Fully Meets,3,10/8/2022,4,3,2,10/15/2022,Technical Skills,External,Passed,5,813.03,48
3987,2/25/2022,Data Architect,PYZ,Terminated,Full-Time,Zone A,Full-Time,IT/IS,Catv,5/3/1982,TX,Male,Other,Widowed,Exceeds,3,12/22/2022,5,4,1,8/24/2022,Project Management,External,Passed,1,962.54,40
3989,7/11/2022,Sr. DBA,TNS,Active,Full-Time,Zone C,Part-Time,IT/IS,General - Con,6/18/1952,MA,Female,Asian,Widowed,Fully Meets,3,4/26/2023,2,1,1,1/22/2023,Communication Skills,Internal,Passed,5,866.51,70
3991,4/10/2023,Sr. Accountant,BPC,Active,Contract,Zone B,Full-Time,IT/IS,Project Management - Con,3/9/1974,MA,Male,Black,Single,Fully Meets,3,10/11/2022,2,3,2,9/19/2022,Customer Service,Internal,Completed,4,716.52,49
3992,12/8/2022,Data Analyst,SVG,Active,Part-Time,Zone A,Full-Time,IT/IS,General - Eng,12/28/1961,MA,Male,Black,Married,Fully Meets,3,7/14/2023,4,3,1,9/13/2022,Project Management,External,Completed,3,323.25,61
3993,6/22/2022,Data Analyst,PYZ,Active,Contract,Zone C,Full-Time,IT/IS,Field Operations,5/24/1996,MA,Female,Asian,Married,Fully Meets,3,10/16/2022,3,4,4,1/27/2023,Communication Skills,Internal,Failed,2,229,26
3994,9/22/2022,Data Analyst,PL,Active,Full-Time,Zone A,Full-Time,IT/IS,Field Operations,2/8/1987,MA,Female,Asian,Single,Fully Meets,3,2/14/2023,3,5,2,2/11/2023,Customer Service,Internal,Failed,1,861.91,35
3995,7/15/2019,Database Administrator,NEL,Active,Full-Time,Zone A,Temporary,IT/IS,Wireline Construction,12/8/1946,MA,Female,Black,Widowed,Exceeds,3,1/5/2023,4,5,2,12/23/2022,Project Management,External,Incomplete,3,803.73,73
3996,9/1/2021,Database Administrator,MSC,Active,Part-Time,Zone C,Full-Time,IT/IS,Catv,11/29/1999,MA,Female,White,Widowed,Fully Meets,3,4/14/2023,3,5,1,1/9/2023,Customer Service,Internal,Failed,2,808.51,22
3997,7/16/2019,Database Administrator,EW,Active,Contract,Zone A,Temporary,IT/IS,Engineers,12/2/1946,TX,Male,Black,Single,Needs Improvement,3,9/10/2022,2,4,1,9/19/2022,Project Management,External,Failed,4,629.16,73
3998,12/24/2021,Database Administrator,CCDR,Terminated,Full-Time,Zone B,Full-Time,IT/IS,Yard (Material Handling),1/22/1971,TX,Female,Other,Married,Fully Meets,3,2/22/2023,5,5,2,9/26/2022,Customer Service,External,Completed,1,994.09,50
3999,4/17/2019,Database Administrator,BPC,Terminated,Full-Time,Zone B,Full-Time,IT/IS,Engineers,2/1/1943,TX,Male,Asian,Single,Exceeds,3,10/2/2022,5,4,2,7/2/2023,Leadership Development,Internal,Incomplete,5,477.78,76
4000,10/26/2019,Data Architect,PYZ,Terminated,Contract,Zone C,Full-Time,IT/IS,Field Operations,3/31/1960,TX,Male,Black,Divorced,Fully Meets,3,4/21/2023,3,2,1,10/6/2022,Leadership Development,Internal,Completed,4,951.27,59
1001,8/29/2019,Software Engineer,BPC,Active,Part-Time,Zone A,Part-Time,Software Engineering,Engineers,9/21/1957,MA,Female,Black,Married,Fully Meets,3,10/10/2022,2,5,5,9/21/2022,Customer Service,Internal,Failed,4,510.83,62
1002,12/12/2022,Software Engineer,NEL,Active,Part-Time,Zone A,Temporary,Software Engineering,Catv,7/8/1950,MA,Female,Asian,Widowed,Fully Meets,3,8/3/2023,4,5,3,7/19/2023,Leadership Development,Internal,Failed,2,582.37,72
1003,3/8/2023,Software Engineer,WBL,Active,Contract,Zone A,Part-Time,Software Engineering,Field Operations,11/23/1973,MA,Female,White,Married,Fully Meets,3,1/3/2023,2,5,2,2/24/2023,Technical Skills,Internal,Incomplete,4,777.06,50
1004,5/29/2020,Software Engineer,PYZ,Active,Part-Time,Zone C,Part-Time,Software Engineering,Project Management - Con,1/27/1957,MA,Male,Black,Single,Fully Meets,3,7/30/2023,3,5,3,1/12/2023,Customer Service,Internal,Completed,2,824.3,63
1005,9/16/2022,Software Engineer,SVG,Active,Full-Time,Zone B,Temporary,Software Engineering,Field Operations,7/28/1970,MA,Male,Black,Divorced,Fully Meets,3,6/19/2023,2,4,5,5/12/2023,Communication Skills,External,Passed,4,145.99,52
1006,8/15/2021,Software Engineer,MSC,Active,Full-Time,Zone C,Part-Time,Software Engineering,Engineers,2/19/1959,MA,Female,White,Widowed,Fully Meets,3,5/3/2023,5,2,1,5/8/2023,Project Management,Internal,Failed,2,838.07,62
1007,10/25/2020,Software Engineer,SVG,Terminated,Part-Time,Zone A,Part-Time,Software Engineering,General - Con,3/18/2000,MA,Male,Black,Widowed,Fully Meets,3,7/18/2023,2,1,5,5/14/2023,Leadership Development,External,Failed,2,667.32,20
1008,8/28/2019,Software Engineer,BPC,Active,Contract,Zone B,Temporary,Software Engineering,General - Con,12/21/1981,MA,Female,Hispanic,Married,Fully Meets,3,6/21/2023,5,2,2,8/2/2023,Technical Skills,External,Incomplete,2,758.18,38
1009,6/13/2019,Software Engineer,NEL,Active,Part-Time,Zone C,Temporary,Software Engineering,General - Con,3/1/1987,MA,Female,Other,Single,Fully Meets,3,6/6/2023,2,5,1,8/21/2022,Customer Service,Internal,Incomplete,2,101.21,32
1010,1/12/2021,Software Engineer,EW,Terminated,Part-Time,Zone C,Temporary,Software Engineering,Field Operations,10/21/1992,MA,Male,Hispanic,Divorced,Fully Meets,3,9/15/2022,2,4,2,8/19/2022,Communication Skills,External,Incomplete,5,332.25,29
1011,2/7/2022,Software Engineer,MSC,Terminated,Contract,Zone A,Temporary,Software Engineering,General - Con,2/22/1948,MA,Male,Hispanic,Married,Fully Meets,3,12/8/2022,1,2,3,11/6/2022,Communication Skills,Internal,Completed,1,803.98,74
1012,11/9/2020,Software Engineer,TNS,Terminated,Contract,Zone A,Temporary,Software Engineering,General - Eng,10/3/1978,MA,Male,White,Single,Fully Meets,3,1/13/2023,3,5,4,3/28/2023,Technical Skills,External,Failed,3,887.08,42
1013,5/13/2020,Software Engineer,PYZ,Active,Part-Time,Zone B,Full-Time,Software Engineering,Engineers,11/19/1974,MA,Male,Asian,Single,Fully Meets,3,12/13/2022,5,4,3,4/8/2023,Project Management,External,Incomplete,2,657.85,46
1014,12/31/2022,Shared Services Manager,WBL,Active,Part-Time,Zone A,Full-Time,Software Engineering,Catv,7/13/1953,MA,Male,Other,Single,Fully Meets,3,6/28/2023,4,4,1,2/21/2023,Customer Service,External,Incomplete,2,895.49,69
1015,12/3/2018,Shared Services Manager,NEL,Active,Contract,Zone A,Part-Time,Software Engineering,People Services,12/4/1961,MA,Female,White,Married,Fully Meets,3,7/11/2023,1,1,3,5/13/2023,Leadership Development,External,Passed,1,539,57
1016,2/21/2020,Senior BI Developer,PL,Active,Part-Time,Zone B,Part-Time,Admin Offices,Shop (Fleet),3/8/1956,MA,Female,White,Single,Fully Meets,3,12/9/2022,2,3,2,4/30/2023,Communication Skills,External,Completed,2,606.68,64
1017,9/7/2020,Senior BI Developer,BPC,Active,Full-Time,Zone B,Full-Time,Admin Offices,Field Operations,7/5/1947,MA,Female,Black,Single,Fully Meets,3,7/16/2023,4,1,3,11/14/2022,Technical Skills,External,Passed,3,265.73,73
1018,6/19/2020,Senior BI Developer,CCDR,Active,Part-Time,Zone A,Part-Time,Admin Offices,General - Con,2/24/1942,MA,Female,White,Married,Fully Meets,3,6/21/2023,4,1,4,3/25/2023,Project Management,Internal,Incomplete,2,673.29,78
